zone_id,colonia,horizon_months,origin_period,target_period,issue_time,forecast_model,forecast_explanation,context_signal_1_feature,context_signal_2_feature,context_signal_3_feature,context_signal_1,context_signal_1_value,context_signal_1_direction,context_signal_2,context_signal_2_value,context_signal_2_direction,context_signal_3,context_signal_3_value,context_signal_3_direction,spatial_context_available,context_coverage,limitations,explanation_version
col_075ade1e8b735efcac21da8802b37c0a,Obrero Popular,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -1.90% (contexto no causal),-0.0189688715953307,NEGATIVE,tendencia trimestral: 6.00 endpoints/mes (contexto no causal),6.0,POSITIVE,crecimiento vecinal reciente: -1.81% (contexto no causal),-0.0181065301493578,NEGATIVE,True,1.0,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_0d7a0b5c2d6b5f31bd586ed063d99183,San Alvaro,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -1.84% (contexto no causal),-0.0184306059759843,NEGATIVE,tendencia trimestral: -46.50 endpoints/mes (contexto no causal),-46.5,NEGATIVE,crecimiento vecinal reciente: -2.81% (contexto no causal),-0.0280559636498639,NEGATIVE,True,1.0,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_145462232cb0506eac0d954b79bb4e67,Tlatilco,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 5.27% (contexto no causal),0.0526876808283843,POSITIVE,tendencia trimestral: -45.50 endpoints/mes (contexto no causal),-45.5,NEGATIVE,crecimiento vecinal reciente: -0.78% (contexto no causal),-0.0077924766687807,NEGATIVE,True,1.0,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_175c1726756a5dda90d2345c13795848,Angel Zimbron,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 0.08% (contexto no causal),0.0008465011286681,POSITIVE,tendencia trimestral: -195.00 endpoints/mes (contexto no causal),-195.0,NEGATIVE,crecimiento vecinal reciente: -3.67% (contexto no causal),-0.036711415596534,NEGATIVE,True,1.0,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_19663fbe37bd50ee8eff60a93705eb35,Nextitla,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,NONE,crecimiento reciente: 0.94% (contexto no causal),0.0093952852750256,POSITIVE,tendencia trimestral: -234.50 endpoints/mes (contexto no causal),-234.5,NEGATIVE,SIN_DATO,,UNAVAILABLE,False,,Las señales espaciales no están disponibles para este origen; el contexto no implica causalidad. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_1fd836f8991b530f861257d28b0cb970,Agricola,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,NONE,crecimiento reciente: 6.33% (contexto no causal),0.0633074935400516,POSITIVE,tendencia trimestral: -50.50 endpoints/mes (contexto no causal),-50.5,NEGATIVE,SIN_DATO,,UNAVAILABLE,False,,Las señales espaciales no están disponibles para este origen; el contexto no implica causalidad. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_2006d9e5f6975534a01a4ae3d0063ec1,Plutarco Elias Calles,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -9.02% (contexto no causal),-0.0902287791319221,NEGATIVE,tendencia trimestral: -1429.50 endpoints/mes (contexto no causal),-1429.5,NEGATIVE,crecimiento vecinal reciente: -3.27% (contexto no causal),-0.0327149134743568,NEGATIVE,True,1.0,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_218c753a6a38548aa02718260c2caef7,Del Recreo,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -7.19% (contexto no causal),-0.0719054956343091,NEGATIVE,tendencia trimestral: -4.50 endpoints/mes (contexto no causal),-4.5,NEGATIVE,crecimiento vecinal reciente: 2.75% (contexto no causal),0.0275470236480138,POSITIVE,True,1.0,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_21faee63d17e537f90a501b5c0313a20,General Pedro Maria Anaya,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 0.33% (contexto no causal),0.0033452807646356,POSITIVE,tendencia trimestral: -279.00 endpoints/mes (contexto no causal),-279.0,NEGATIVE,crecimiento vecinal reciente: -0.96% (contexto no causal),-0.0096297030675349,NEGATIVE,True,0.6666666666666666,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_296d6268c64b5552821a2eebfad2256f,Lomas de Chapultepec Seccion III,3,2026-04,2026-07,2026-05-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,NONE,crecimiento reciente: -5.92% (contexto no causal),-0.0592383638928067,NEGATIVE,tendencia trimestral: -135.00 endpoints/mes (contexto no causal),-135.0,NEGATIVE,SIN_DATO,,UNAVAILABLE,False,,Las señales espaciales no están disponibles para este origen; el contexto no implica causalidad. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_2d383baad6155258af666ad388181e00,Ampliacion Granada,3,2026-03,2026-06,2026-04-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,NONE,crecimiento reciente: 8.60% (contexto no causal),0.0859948372728653,POSITIVE,tendencia trimestral: 897.00 endpoints/mes (contexto no causal),897.0,POSITIVE,SIN_DATO,,UNAVAILABLE,False,,Las señales espaciales no están disponibles para este origen; el contexto no implica causalidad. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_321ef9a198015257a1d0afd095d56686,Victoria de las Democracias,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 3.51% (contexto no causal),0.0350922796984663,POSITIVE,tendencia trimestral: -48.00 endpoints/mes (contexto no causal),-48.0,NEGATIVE,crecimiento vecinal reciente: -2.35% (contexto no causal),-0.0234613147347802,NEGATIVE,True,1.0,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_333380f5322950cf9a22ac2947f13767,Lomas de Chapultepec Seccion V,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,NONE,crecimiento reciente: 4.51% (contexto no causal),0.045108838185156,POSITIVE,tendencia trimestral: -191.00 endpoints/mes (contexto no causal),-191.0,NEGATIVE,SIN_DATO,,UNAVAILABLE,False,,Las señales espaciales no están disponibles para este origen; el contexto no implica causalidad. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_347bf8c118ae5cde8343a717c911525d,Independencia,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 8.44% (contexto no causal),0.0843862111995008,POSITIVE,tendencia trimestral: 169.00 endpoints/mes (contexto no causal),169.0,POSITIVE,crecimiento vecinal reciente: 10.20% (contexto no causal),0.1020226302621779,POSITIVE,True,0.6666666666666666,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_34ef10debc6452f7a37e4eb02f41010f,Villa Coyoacan,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,NONE,crecimiento reciente: -2.70% (contexto no causal),-0.0269849507005708,NEGATIVE,tendencia trimestral: -247.00 endpoints/mes (contexto no causal),-247.0,NEGATIVE,SIN_DATO,,UNAVAILABLE,False,0.0,Las señales espaciales no están disponibles para este origen; el contexto no implica causalidad. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_39b7c034d6a15d22952ae31d1eab536a,Tlaxpana,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -0.65% (contexto no causal),-0.0064951801639259,NEGATIVE,tendencia trimestral: -813.50 endpoints/mes (contexto no causal),-813.5,NEGATIVE,crecimiento vecinal reciente: 7.09% (contexto no causal),0.0709206227176628,POSITIVE,True,0.2,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_3c107741e9aa5999ac5f00ed40d5deea,San Diego Churubusco,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -1.81% (contexto no causal),-0.0180527696343156,NEGATIVE,tendencia trimestral: -405.00 endpoints/mes (contexto no causal),-405.0,NEGATIVE,crecimiento vecinal reciente: 6.86% (contexto no causal),0.0686046230161817,POSITIVE,True,0.6666666666666666,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_3d725e14185a5c38a7d3e1cda93adc73,Anahuac I Seccion,3,2026-04,2026-07,2026-05-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,NONE,crecimiento reciente: -0.80% (contexto no causal),-0.0079569479146646,NEGATIVE,tendencia trimestral: 926.00 endpoints/mes (contexto no causal),926.0,POSITIVE,SIN_DATO,,UNAVAILABLE,False,,Las señales espaciales no están disponibles para este origen; el contexto no implica causalidad. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_46ef3d6067b85bc580fd6f574f0e5a26,Claveria,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -0.15% (contexto no causal),-0.0015173355587588,NEGATIVE,tendencia trimestral: -99.00 endpoints/mes (contexto no causal),-99.0,NEGATIVE,crecimiento vecinal reciente: -3.28% (contexto no causal),-0.0328310330961041,NEGATIVE,True,0.9999999999999996,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_47716220585b527aaf095e5cd827326f,San Angel,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 7.96% (contexto no causal),0.0796123226029768,POSITIVE,tendencia trimestral: 18.50 endpoints/mes (contexto no causal),18.5,POSITIVE,crecimiento vecinal reciente: 0.37% (contexto no causal),0.0036756432375665,POSITIVE,True,1.0,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_479170cdfd5b53c484ffa7a376547b3a,Alamos,3,2026-01,2026-04,2026-02-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 5.55% (contexto no causal),0.0554659533456591,POSITIVE,tendencia trimestral: -249.50 endpoints/mes (contexto no causal),-249.5,NEGATIVE,crecimiento vecinal reciente: 3.33% (contexto no causal),0.0332557939174636,POSITIVE,True,0.5,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_49351caf73a652ba8bcc7655ce37dd18,Anahuac,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 1.40% (contexto no causal),0.013961561682431,POSITIVE,tendencia trimestral: -930.00 endpoints/mes (contexto no causal),-930.0,NEGATIVE,crecimiento vecinal reciente: -1.79% (contexto no causal),-0.0178637101328854,NEGATIVE,True,0.75,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_49f6b5a0ab625bda9ca00f7acd601c17,Americas Unidas,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,NONE,crecimiento reciente: 19.71% (contexto no causal),0.1970993237187321,POSITIVE,tendencia trimestral: 1294.50 endpoints/mes (contexto no causal),1294.5,POSITIVE,SIN_DATO,,UNAVAILABLE,False,,Las señales espaciales no están disponibles para este origen; el contexto no implica causalidad. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_4a6ce89e87ac5037b13cd12239825b31,Residencial Emperadores,3,2026-04,2026-07,2026-05-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,NONE,crecimiento reciente: -18.25% (contexto no causal),-0.1824672748909163,NEGATIVE,tendencia trimestral: -21.50 endpoints/mes (contexto no causal),-21.5,NEGATIVE,SIN_DATO,,UNAVAILABLE,False,0.0,Las señales espaciales no están disponibles para este origen; el contexto no implica causalidad. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_4b057d99c17f5783822af98b43744780,Santa Catarina,3,2026-04,2026-07,2026-05-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,NONE,crecimiento reciente: -5.02% (contexto no causal),-0.0501512274038123,NEGATIVE,tendencia trimestral: 395.50 endpoints/mes (contexto no causal),395.5,POSITIVE,SIN_DATO,,UNAVAILABLE,False,0.0,Las señales espaciales no están disponibles para este origen; el contexto no implica causalidad. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_4d16bf4016d1531fac1806d04420e1fc,Acacias,3,2026-03,2026-06,2026-04-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 8.64% (contexto no causal),0.0864347989125339,POSITIVE,tendencia trimestral: 229.50 endpoints/mes (contexto no causal),229.5,POSITIVE,crecimiento vecinal reciente: 11.74% (contexto no causal),0.1174472331928525,POSITIVE,True,1.0,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_506a1cf0beec53eb97a74f9abc9cfe66,San Jose Insurgentes,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 3.36% (contexto no causal),0.0336240411894504,POSITIVE,tendencia trimestral: 35.50 endpoints/mes (contexto no causal),35.5,POSITIVE,crecimiento vecinal reciente: 3.82% (contexto no causal),0.0381679389312977,POSITIVE,True,0.3333333333333333,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_543d04998daf5e4ab3306049617a67b4,Florida,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 0.52% (contexto no causal),0.0052236369572314,POSITIVE,tendencia trimestral: -323.00 endpoints/mes (contexto no causal),-323.0,NEGATIVE,crecimiento vecinal reciente: -1.00% (contexto no causal),-0.010043431053203,NEGATIVE,True,1.0,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_5481a24d7414578eb3d8dcf5c715fb23,Niños Heroes de Chapultepec,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 2.51% (contexto no causal),0.0251278964790851,POSITIVE,tendencia trimestral: -139.00 endpoints/mes (contexto no causal),-139.0,NEGATIVE,crecimiento vecinal reciente: 3.91% (contexto no causal),0.0391454755113188,POSITIVE,True,0.3333333333333333,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_588e4e85b75a566e85b1e464fdd27b30,Portales Norte,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,NONE,crecimiento reciente: -4.77% (contexto no causal),-0.0476605384682408,NEGATIVE,tendencia trimestral: -1097.50 endpoints/mes (contexto no causal),-1097.5,NEGATIVE,SIN_DATO,,UNAVAILABLE,False,,Las señales espaciales no están disponibles para este origen; el contexto no implica causalidad. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_62bb8f5cf8d25a898a34208ad6dee465,San Miguel Chapultepec,3,2026-04,2026-07,2026-05-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,NONE,crecimiento reciente: -2.47% (contexto no causal),-0.0247343246915188,NEGATIVE,tendencia trimestral: 1498.50 endpoints/mes (contexto no causal),1498.5,POSITIVE,SIN_DATO,,UNAVAILABLE,False,0.0,Las señales espaciales no están disponibles para este origen; el contexto no implica causalidad. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_64a29c6aaaf85a42bb0e87a40667ac42,Insurgentes San Borja,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 4.81% (contexto no causal),0.0480553858684585,POSITIVE,tendencia trimestral: -196.50 endpoints/mes (contexto no causal),-196.5,NEGATIVE,crecimiento vecinal reciente: -0.02% (contexto no causal),-0.0001601695532268,NEGATIVE,True,0.8,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_6573c9286c5a50288130ecf1765ab3b5,Del Carmen,3,2026-03,2026-06,2026-04-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 10.44% (contexto no causal),0.1043576280739224,POSITIVE,tendencia trimestral: 2303.50 endpoints/mes (contexto no causal),2303.5,POSITIVE,crecimiento vecinal reciente: 10.40% (contexto no causal),0.1039949488315475,POSITIVE,True,0.8,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_6954f4d5482a5e07b5721c81d464cd43,Algarin,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,NONE,crecimiento reciente: 2.31% (contexto no causal),0.0230577177265384,POSITIVE,tendencia trimestral: 138.50 endpoints/mes (contexto no causal),138.5,POSITIVE,SIN_DATO,,UNAVAILABLE,False,0.0,Las señales espaciales no están disponibles para este origen; el contexto no implica causalidad. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_6bf10fd8943e5967b7603760fb6cd344,Napoles,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 0.71% (contexto no causal),0.0071447970418033,POSITIVE,tendencia trimestral: -356.50 endpoints/mes (contexto no causal),-356.5,NEGATIVE,crecimiento vecinal reciente: 2.28% (contexto no causal),0.0228112618942308,POSITIVE,True,0.75,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_6e124db5b88b5695a72b6c82db5754cd,Santa Cruz Atoyac,3,2026-01,2026-04,2026-02-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,NONE,crecimiento reciente: 4.33% (contexto no causal),0.0433491990378217,POSITIVE,tendencia trimestral: -1609.00 endpoints/mes (contexto no causal),-1609.0,NEGATIVE,SIN_DATO,,UNAVAILABLE,False,,Las señales espaciales no están disponibles para este origen; el contexto no implica causalidad. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
col_6e932760ad7e5318b2922fea188ea3f8,Cuauhtemoc Pensil,3,2026-05,2026-08,2026-06-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 8.74% (contexto no causal),0.087428650981484,POSITIVE,tendencia trimestral: -124.00 endpoints/mes (contexto no causal),-124.0,NEGATIVE,crecimiento vecinal reciente: 4.68% (contexto no causal),0.0468064002931461,POSITIVE,True,1.0,Las señales vecinales son contextuales y no implican causalidad; la geometría y disponibilidad espacial son parciales. Catálogo de estaciones sin vigencia histórica verificada. Pronóstico retrospectivo; no es una corrida futura común.,2.0-phase6-persistence-context
