zone_id,colonia,alcaldia,reference_value,origin_period,horizon_months,target_period,forecast_value,forecast_change_abs,forecast_change_pct,direction,model_used,validation_status,forecast_role,artifact_role,target_unit,issued_at,interval_lower_80,interval_upper_80,interval_width,lower_clipped,frozen_radius,calibration_origin_period,n_calibration_points,uncertainty_status,issue_time,forecast_model,forecast_explanation,context_signal_1_feature,context_signal_2_feature,context_signal_3_feature,context_signal_1,context_signal_1_value,context_signal_1_direction,context_signal_2,context_signal_2_value,context_signal_2_direction,context_signal_3,context_signal_3_value,context_signal_3_direction,spatial_context_available,context_coverage,explanation_version,limitations
col_5176ae04e5c95d57b5192bbca17b2436,Condesa,Cuauhtemoc,74775.0,2026-08,1,2026-09,74775.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_SHORT_TERM,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,73730.0,75820.0,2090.0,False,1045.0,2026-07,911,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -1.85% (contexto no causal),-0.01845604547065541,NEGATIVE,tendencia trimestral: -498.50 endpoints/mes (contexto no causal),-498.5,NEGATIVE,crecimiento vecinal reciente: 0.04% (contexto no causal),0.0003999445769319928,POSITIVE,True,1.0,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_5176ae04e5c95d57b5192bbca17b2436,Condesa,Cuauhtemoc,74775.0,2026-08,3,2026-11,74775.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,73497.0,76053.0,2556.0,False,1278.0,2026-05,780,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -1.85% (contexto no causal),-0.01845604547065541,NEGATIVE,tendencia trimestral: -498.50 endpoints/mes (contexto no causal),-498.5,NEGATIVE,crecimiento vecinal reciente: 0.04% (contexto no causal),0.0003999445769319928,POSITIVE,True,1.0,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_5176ae04e5c95d57b5192bbca17b2436,Condesa,Cuauhtemoc,74775.0,2026-08,6,2027-02,74775.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,73434.0,76116.0,2682.0,False,1341.0,2026-02,571,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -1.85% (contexto no causal),-0.01845604547065541,NEGATIVE,tendencia trimestral: -498.50 endpoints/mes (contexto no causal),-498.5,NEGATIVE,crecimiento vecinal reciente: 0.04% (contexto no causal),0.0003999445769319928,POSITIVE,True,1.0,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_5176ae04e5c95d57b5192bbca17b2436,Condesa,Cuauhtemoc,74775.0,2026-08,12,2027-08,74775.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,72494.0,77056.0,4562.0,False,2281.0,2025-08,165,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -1.85% (contexto no causal),-0.01845604547065541,NEGATIVE,tendencia trimestral: -498.50 endpoints/mes (contexto no causal),-498.5,NEGATIVE,crecimiento vecinal reciente: 0.04% (contexto no causal),0.0003999445769319928,POSITIVE,True,1.0,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_5322fef4c1c650588d41946f956ec97e,Hipodromo,Cuauhtemoc,117310.0,2026-08,1,2026-09,117310.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_SHORT_TERM,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,116265.0,118355.0,2090.0,False,1045.0,2026-07,911,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -1.63% (contexto no causal),-0.01630133999698123,NEGATIVE,tendencia trimestral: -2320.50 endpoints/mes (contexto no causal),-2320.5,NEGATIVE,crecimiento vecinal reciente: 0.12% (contexto no causal),0.0012331936459674814,POSITIVE,True,1.0,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_5322fef4c1c650588d41946f956ec97e,Hipodromo,Cuauhtemoc,117310.0,2026-08,3,2026-11,117310.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,116032.0,118588.0,2556.0,False,1278.0,2026-05,780,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -1.63% (contexto no causal),-0.01630133999698123,NEGATIVE,tendencia trimestral: -2320.50 endpoints/mes (contexto no causal),-2320.5,NEGATIVE,crecimiento vecinal reciente: 0.12% (contexto no causal),0.0012331936459674814,POSITIVE,True,1.0,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_5322fef4c1c650588d41946f956ec97e,Hipodromo,Cuauhtemoc,117310.0,2026-08,6,2027-02,117310.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,115969.0,118651.0,2682.0,False,1341.0,2026-02,571,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -1.63% (contexto no causal),-0.01630133999698123,NEGATIVE,tendencia trimestral: -2320.50 endpoints/mes (contexto no causal),-2320.5,NEGATIVE,crecimiento vecinal reciente: 0.12% (contexto no causal),0.0012331936459674814,POSITIVE,True,1.0,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_5322fef4c1c650588d41946f956ec97e,Hipodromo,Cuauhtemoc,117310.0,2026-08,12,2027-08,117310.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,115029.0,119591.0,4562.0,False,2281.0,2025-08,165,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -1.63% (contexto no causal),-0.01630133999698123,NEGATIVE,tendencia trimestral: -2320.50 endpoints/mes (contexto no causal),-2320.5,NEGATIVE,crecimiento vecinal reciente: 0.12% (contexto no causal),0.0012331936459674814,POSITIVE,True,1.0,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_543d04998daf5e4ab3306049617a67b4,Florida,Alvaro Obregon,5894.0,2026-08,1,2026-09,5894.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_SHORT_TERM,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,4849.0,6939.0,2090.0,False,1045.0,2026-07,911,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -3.58% (contexto no causal),-0.035825290364796335,NEGATIVE,tendencia trimestral: 209.50 endpoints/mes (contexto no causal),209.5,POSITIVE,crecimiento vecinal reciente: -0.99% (contexto no causal),-0.009853603603603604,NEGATIVE,True,1.0,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_543d04998daf5e4ab3306049617a67b4,Florida,Alvaro Obregon,5894.0,2026-08,3,2026-11,5894.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,4616.0,7172.0,2556.0,False,1278.0,2026-05,780,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -3.58% (contexto no causal),-0.035825290364796335,NEGATIVE,tendencia trimestral: 209.50 endpoints/mes (contexto no causal),209.5,POSITIVE,crecimiento vecinal reciente: -0.99% (contexto no causal),-0.009853603603603604,NEGATIVE,True,1.0,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_543d04998daf5e4ab3306049617a67b4,Florida,Alvaro Obregon,5894.0,2026-08,6,2027-02,5894.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,4553.0,7235.0,2682.0,False,1341.0,2026-02,571,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -3.58% (contexto no causal),-0.035825290364796335,NEGATIVE,tendencia trimestral: 209.50 endpoints/mes (contexto no causal),209.5,POSITIVE,crecimiento vecinal reciente: -0.99% (contexto no causal),-0.009853603603603604,NEGATIVE,True,1.0,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_543d04998daf5e4ab3306049617a67b4,Florida,Alvaro Obregon,5894.0,2026-08,12,2027-08,5894.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,3613.0,8175.0,4562.0,False,2281.0,2025-08,165,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: -3.58% (contexto no causal),-0.035825290364796335,NEGATIVE,tendencia trimestral: 209.50 endpoints/mes (contexto no causal),209.5,POSITIVE,crecimiento vecinal reciente: -0.99% (contexto no causal),-0.009853603603603604,NEGATIVE,True,1.0,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_5481a24d7414578eb3d8dcf5c715fb23,Niños Heroes de Chapultepec,Benito Juarez,6310.0,2026-08,1,2026-09,6310.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_SHORT_TERM,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,5265.0,7355.0,2090.0,False,1045.0,2026-07,911,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 4.02% (contexto no causal),0.040224200461589185,POSITIVE,tendencia trimestral: 178.50 endpoints/mes (contexto no causal),178.5,POSITIVE,crecimiento vecinal reciente: -2.73% (contexto no causal),-0.027283012070871526,NEGATIVE,True,1.0,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_5481a24d7414578eb3d8dcf5c715fb23,Niños Heroes de Chapultepec,Benito Juarez,6310.0,2026-08,3,2026-11,6310.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,5032.0,7588.0,2556.0,False,1278.0,2026-05,780,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 4.02% (contexto no causal),0.040224200461589185,POSITIVE,tendencia trimestral: 178.50 endpoints/mes (contexto no causal),178.5,POSITIVE,crecimiento vecinal reciente: -2.73% (contexto no causal),-0.027283012070871526,NEGATIVE,True,1.0,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_5481a24d7414578eb3d8dcf5c715fb23,Niños Heroes de Chapultepec,Benito Juarez,6310.0,2026-08,6,2027-02,6310.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,4969.0,7651.0,2682.0,False,1341.0,2026-02,571,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 4.02% (contexto no causal),0.040224200461589185,POSITIVE,tendencia trimestral: 178.50 endpoints/mes (contexto no causal),178.5,POSITIVE,crecimiento vecinal reciente: -2.73% (contexto no causal),-0.027283012070871526,NEGATIVE,True,1.0,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_5481a24d7414578eb3d8dcf5c715fb23,Niños Heroes de Chapultepec,Benito Juarez,6310.0,2026-08,12,2027-08,6310.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,4029.0,8591.0,4562.0,False,2281.0,2025-08,165,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 4.02% (contexto no causal),0.040224200461589185,POSITIVE,tendencia trimestral: 178.50 endpoints/mes (contexto no causal),178.5,POSITIVE,crecimiento vecinal reciente: -2.73% (contexto no causal),-0.027283012070871526,NEGATIVE,True,1.0,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_588e4e85b75a566e85b1e464fdd27b30,Portales Norte,Benito Juarez,8389.0,2026-08,1,2026-09,8389.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_SHORT_TERM,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,7344.0,9434.0,2090.0,False,1045.0,2026-07,911,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,NONE,crecimiento reciente: -7.85% (contexto no causal),-0.07853690685413005,NEGATIVE,tendencia trimestral: -101.50 endpoints/mes (contexto no causal),-101.5,NEGATIVE,SIN_DATO,,UNAVAILABLE,False,,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_588e4e85b75a566e85b1e464fdd27b30,Portales Norte,Benito Juarez,8389.0,2026-08,3,2026-11,8389.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,7111.0,9667.0,2556.0,False,1278.0,2026-05,780,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,NONE,crecimiento reciente: -7.85% (contexto no causal),-0.07853690685413005,NEGATIVE,tendencia trimestral: -101.50 endpoints/mes (contexto no causal),-101.5,NEGATIVE,SIN_DATO,,UNAVAILABLE,False,,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_588e4e85b75a566e85b1e464fdd27b30,Portales Norte,Benito Juarez,8389.0,2026-08,6,2027-02,8389.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,7048.0,9730.0,2682.0,False,1341.0,2026-02,571,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,NONE,crecimiento reciente: -7.85% (contexto no causal),-0.07853690685413005,NEGATIVE,tendencia trimestral: -101.50 endpoints/mes (contexto no causal),-101.5,NEGATIVE,SIN_DATO,,UNAVAILABLE,False,,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_588e4e85b75a566e85b1e464fdd27b30,Portales Norte,Benito Juarez,8389.0,2026-08,12,2027-08,8389.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,6108.0,10670.0,4562.0,False,2281.0,2025-08,165,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,NONE,crecimiento reciente: -7.85% (contexto no causal),-0.07853690685413005,NEGATIVE,tendencia trimestral: -101.50 endpoints/mes (contexto no causal),-101.5,NEGATIVE,SIN_DATO,,UNAVAILABLE,False,,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_62bb8f5cf8d25a898a34208ad6dee465,San Miguel Chapultepec,Miguel Hidalgo,46224.0,2026-08,1,2026-09,46224.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_SHORT_TERM,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,45179.0,47269.0,2090.0,False,1045.0,2026-07,911,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 2.05% (contexto no causal),0.020532520863690555,POSITIVE,tendencia trimestral: 1853.00 endpoints/mes (contexto no causal),1853.0,POSITIVE,crecimiento vecinal reciente: -3.08% (contexto no causal),-0.03078195103000579,NEGATIVE,True,1.0,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_62bb8f5cf8d25a898a34208ad6dee465,San Miguel Chapultepec,Miguel Hidalgo,46224.0,2026-08,3,2026-11,46224.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,44946.0,47502.0,2556.0,False,1278.0,2026-05,780,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 2.05% (contexto no causal),0.020532520863690555,POSITIVE,tendencia trimestral: 1853.00 endpoints/mes (contexto no causal),1853.0,POSITIVE,crecimiento vecinal reciente: -3.08% (contexto no causal),-0.03078195103000579,NEGATIVE,True,1.0,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_62bb8f5cf8d25a898a34208ad6dee465,San Miguel Chapultepec,Miguel Hidalgo,46224.0,2026-08,6,2027-02,46224.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,44883.0,47565.0,2682.0,False,1341.0,2026-02,571,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 2.05% (contexto no causal),0.020532520863690555,POSITIVE,tendencia trimestral: 1853.00 endpoints/mes (contexto no causal),1853.0,POSITIVE,crecimiento vecinal reciente: -3.08% (contexto no causal),-0.03078195103000579,NEGATIVE,True,1.0,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
col_62bb8f5cf8d25a898a34208ad6dee465,San Miguel Chapultepec,Miguel Hidalgo,46224.0,2026-08,12,2027-08,46224.0,0.0,0.0,NEUTRAL,PERSISTENCE,VALIDATED_WITH_CAUTION,VALIDATED_FORECAST,CURRENT_FORECAST,station_endpoints_per_calendar_month,2026-09-19T16:02:18.602535+00:00,43943.0,48505.0,4562.0,False,2281.0,2025-08,165,FROZEN_PHASE6_CALIBRATION,2026-09-01T00:00:00,PERSISTENCE,El forecast mantiene el nivel de actividad registrado en su origen: persistencia fue seleccionada por su desempeño retrospectivo. Las señales contextuales no modifican esta predicción.,growth_1,trend_3,neighbor_growth_lag1,crecimiento reciente: 2.05% (contexto no causal),0.020532520863690555,POSITIVE,tendencia trimestral: 1853.00 endpoints/mes (contexto no causal),1853.0,POSITIVE,crecimiento vecinal reciente: -3.08% (contexto no causal),-0.03078195103000579,NEGATIVE,True,1.0,2.0-phase6-persistence-context,Disponibilidad histórica y finalización del target no verificadas. Radio de Fase 6 congelado; cobertura de la emisión actual no evaluada. Contexto descriptivo no causal; catálogo de estaciones sin vigencia histórica verificada.
